"Periodo","edades","Total","Hombres","Mujeres","porc_total","porc_hombres","porc_mujeres"
1915,"44",390018.84,183162.59,206856.25,1.87794579668377,0.881930257523489,0.99601553916028
1915,"45",149970.69,74646.88,75323.81,0.722110826521264,0.359425699875313,0.362685126645951
1915,"46",211729.66,103277.36,108452.3,1.01948107181254,0.497281834140619,0.522199237671922
1915,"47",167880.79,82582.89,85297.9,0.808348191396217,0.397637691434337,0.41071049996188
1915,"48",203989.03,97992.49,105996.54,0.982209837499387,0.471835116226889,0.510374721272498
1915,"49",228646.56,113326.68,115319.88,1.10093616574575,0.545669440886821,0.555266724858924
1915,"50",198694.42,94727.41,103967.01,0.956716221358741,0.456113713481739,0.500602507877003
1915,"51",157133.14,76923.72,80209.42,0.756598116600527,0.370388714143345,0.386209402457181
1915,"52",204453.74,97558.38,106895.36,0.984447422204723,0.469744870920281,0.514702551284441
1915,"53",150683.46,75377.54,75305.92,0.72554282335891,0.362943837296072,0.362598986062838
1915,"54",350959.59,159610.86,191348.73,1.68987499897789,0.768528370686097,0.921346628291796
1915,"55",125363.93,63277.42,62086.51,0.603628956486457,0.304681601827218,0.298947354659239
1915,"56",166237.17,80632.16,85605.01,0.800434139679266,0.388244901065634,0.412189238613632
1915,"57",129119.58,63623.93,65495.65,0.621712460173908,0.306350051992366,0.315362408181541
1915,"58",155938.89,72121.17,83817.72,0.750847787289026,0.347264373314416,0.40358341397461
1915,"59",162967.83,78249.13,84718.7,0.784692224978606,0.376770580563908,0.407921644414699
1915,"60",154003.43,72131.24,81872.19,0.741528522169296,0.347312860495632,0.394215661673664
1915,"61",111847.04,53640.56,58206.48,0.538544955006587,0.258279995355515,0.280264959651072
1915,"62",140220.66,65131.71,75088.95,0.675164305024916,0.313610032339274,0.361554272685642
1915,"63",97417.35,47580.28,49837.07,0.469065809632611,0.229099668187918,0.239966141444692
1915,"64",257350,111279.64,146070.36,1.23914360336175,0.535812916613164,0.703330686748581
1915,"65",82284.79,40815.96,41468.83,0.396202336049988,0.19652937924643,0.199672956803558
1915,"66",106052.63,50815.78,55236.85,0.510644795353371,0.24467864284763,0.26596615250574
1915,"67",82456.69,40179.35,42277.34,0.397030036789906,0.193464093801176,0.20356594298873
1915,"68",96640.81,45239.5,51401.31,0.465326759414019,0.217828781986725,0.247497977427294
1915,"69",100962.26,46848.63,54113.63,0.486134597474045,0.225576763904259,0.260557833569785
1915,"70",84495.38,40707.1,43788.28,0.40684635570476,0.196005216927946,0.210841138776814
1915,"71",62645.58,31009.17,31636.41,0.301639283994119,0.14930955761048,0.152329726383639
1915,"72",73310.47,33989.78,39320.69,0.352990868311417,0.163661233598885,0.189329634712532
1915,"73",44157.23,21411.55,22745.68,0.212617637834363,0.103096892250088,0.109520745584275
1915,"74",117152.12,50342.8,66809.32,0.564088984333661,0.242401237984533,0.321687746349127
1915,"75",30353.99,14796.23,15557.76,0.146154857373252,0.071244040250123,0.0749108171231289
1915,"76",37529.16,17446.32,20082.84,0.180703394418261,0.0840042581317353,0.0966991362865257
1915,"77",25496.6,12119.8,13376.8,0.122766461229738,0.0583569949252912,0.0644094663044468
1915,"78",29131.62,13361.23,15770.39,0.140269129895337,0.0643344965515642,0.0759346333437732
1915,"79",29757.33,13188.85,16568.48,0.143281931698561,0.0635044846053917,0.0797774470931689
1915,"80",32505.93,13212.29,19293.64,0.156516476513793,0.0636173485108232,0.0928991280029699
1915,"81",26931.72,10896.2,16035.52,0.12967658272986,0.0524653449813493,0.0772112377485111
1915,"82",23448.24,9435.95,14012.29,0.112903581138881,0.0454342222037741,0.0674693589351069
1915,"83",19770.44,7785.47,11984.97,0.095194926215843,0.0374871394974345,0.0577077867184085
1915,"84",17497.78,6692.36,10805.42,0.0842520387022774,0.0322238006038236,0.0520282380984537
1915,"85",14108.09,5373.31,8734.78,0.0679306371834148,0.0258725576661345,0.0420580795172804
1915,"86",11070.55,4113.51,6957.04,0.0533048425031916,0.0198066042504938,0.0334982382526979
1915,"87",8622.71,3115.61,5507.1,0.0415184610069685,0.015001702747503,0.0265167582594656
1915,"88",6961.51,2412.23,4549.28,0.0335197613609436,0.0116149188822122,0.0219048424787314
1915,"89",5545.1,1854.65,3690.45,0.0266997287546191,0.00893016391674708,0.017769564837872
1915,"90",4230.79,1398.43,2832.36,0.0203713089786938,0.00673345867203872,0.013637850306655
1915,"91",3098.8,984.25,2114.55,0.0149207623784627,0.00473917657512647,0.0101815858033362
1915,"92",2529.18,774.74,1754.44,0.0121780346561121,0.00373038319513689,0.00844765146097525
1915,"93",1972.66,585.27,1387.39,0.00949838360445922,0.00281808267627561,0.00668030092818361
1915,"94",1614.9,479.46,1135.44,0.00777576454271957,0.0023086061475338,0.00546715839518578
1915,"95",1187.36,348.59,838.77,0.00571715387172179,0.0016784653922513,0.00403868847947049
1915,"96",780.59,221.92,558.67,0.00375855102136446,0.00106854769169628,0.00269000332966818
1915,"97",494.57,137.65,356.92,0.00238136099442245,0.000662786543628305,0.00171857445079415
1915,"98",369.55,85.75,283.8,0.00177938806536753,0.000412887367352903,0.00136650069801462
1915,"99",262.43,59.43,203,0.00126360386955595,0.000286156224393971,0.000977447645161975
1915,"100ymas",300.61,66.33,234.28,0.00144744106705488,0.000319379814303418,0.00112806125275147
