"Edad","Total","Hombres","Mujeres","porc_total_grupo","porc_total_hombres","porc_total_mujeres","tipo_muni_4"
"77 años",29531,14177,15354,1.09761777062164,0.526935326744876,0.57068244387676,"espana_rural"
"78 años",25960,12319,13641,0.964889686273329,0.457876581094035,0.507013105179294,"espana_rural"
"79 años",24240,11308,12932,0.900960169309149,0.420299405715671,0.480660763593478,"espana_rural"
"80 años",28857,13130,15727,1.07256632036939,0.488020091709122,0.584546228660272,"espana_rural"
"81 años",18216,8167,10049,0.677058186639251,0.303553700608408,0.373504486030843,"espana_rural"
"82 años",20452,9050,11402,0.760166558692686,0.336373330538275,0.423793228154411,"espana_rural"
"83 años",23631,10261,13370,0.878324660104971,0.381384170679916,0.496940489425054,"espana_rural"
"84 años",26563,11348,15215,0.987302185534609,0.421786138668326,0.565516046866283,"espana_rural"
"85 años",24077,10074,14003,0.894901732527078,0.374433694126253,0.520468038400825,"espana_rural"
"86 años",22773,9371,13402,0.846434238270513,0.348304362483335,0.498129875787179,"espana_rural"
"87 años",21762,8665,13097,0.808857062892149,0.322063525868968,0.486793537023182,"espana_rural"
"88 años",19861,7986,11875,0.738200079317203,0.296826233997643,0.44137384531956,"espana_rural"
"89 años",17050,6686,10364,0.633719921069348,0.248507413036344,0.385212508033004,"espana_rural"
"90 años",15113,5689,9424,0.561724877837012,0.211450594191409,0.350274283645603,"espana_rural"
"91 años",12221,4384,7837,0.454234085360029,0.162945931611028,0.291288153749002,"espana_rural"
"92 años",10217,3527,6690,0.379748764431996,0.131092678100386,0.248656086331609,"espana_rural"
"93 años",7559,2623,4936,0.280955359728047,0.0974925133703753,0.183462846357672,"espana_rural"
"94 años",6436,2077,4359,0.239215332082248,0.0771986085666296,0.162016723515618,"espana_rural"
"95 años",4608,1392,3216,0.171271636145898,0.0517383067524066,0.119533329393491,"espana_rural"
"96 años",3531,1133,2398,0.131241351395652,0.0421117108839631,0.0891296405116889,"espana_rural"
"97 años",2593,764,1829,0.0963774636558838,0.0283965993957174,0.0679808642601664,"espana_rural"
"98 años",1836,537,1299,0.0682410425268811,0.0199593898893982,0.0482816526374828,"espana_rural"
"99 años",1201,298,903,0.0446391569034772,0.0110761604972824,0.0335629964061948,"espana_rural"
"100 y más años",2206,553,1653,0.0819933223389432,0.0205540830704604,0.0614392392684828,"espana_rural"
"0 años",309647,158453,151194,0.692805607759176,0.3545234637063,0.338282144052876,"espana_urbana"
"1 año",344062,176857,167205,0.769805885465829,0.395700657107818,0.374105228358011,"espana_urbana"
"2 años",360466,184919,175547,0.806508269760466,0.413738612617655,0.392769657142811,"espana_urbana"
"3 años",387814,199729,188085,0.867696809487956,0.446874574054108,0.420822235433848,"espana_urbana"
"4 años",409910,210635,199275,0.917134500500776,0.47127570811393,0.445858792386846,"espana_urbana"
"5 años",420526,215899,204627,0.9408867872401,0.48305340568324,0.457833381556859,"espana_urbana"
"6 años",428134,220555,207579,0.957908961082675,0.493470761284059,0.464438199798616,"espana_urbana"
"7 años",424218,217921,206297,0.949147284851402,0.487577437690297,0.461569847161105,"espana_urbana"
"8 años",449174,231122,218052,1.00498395288706,0.517113415200264,0.487870537686798,"espana_urbana"
"9 años",461290,237556,223734,1.03209234645655,0.5315088760971,0.500583470359446,"espana_urbana"
"10 años",472354,242942,229412,1.05684699043581,0.54355953702193,0.513287453413881,"espana_urbana"
"11 años",480646,247868,232778,1.07539954899294,0.554580991852178,0.520818557140762,"espana_urbana"
"12 años",502766,258941,243825,1.12489093771504,0.579355772472424,0.545535165242618,"espana_urbana"
"13 años",484390,249040,235350,1.08377639164102,0.55720322998881,0.52657316165221,"espana_urbana"
"14 años",482628,247993,234635,1.07983408481786,0.554860667421358,0.5249734173965,"espana_urbana"
"15 años",472708,242120,230588,1.05763903164773,0.541720390479002,0.515918641168727,"espana_urbana"
"16 años",469661,241789,227872,1.0508216599734,0.540979809571814,0.509841850401583,"espana_urbana"
"17 años",463258,238154,225104,1.03649555861772,0.532846844020058,0.50364871459766,"espana_urbana"
"18 años",452274,233932,218342,1.01191990700273,0.523400521995432,0.488519385007295,"espana_urbana"
"19 años",455215,235132,220083,1.0185001137944,0.52608540745956,0.492414706334835,"espana_urbana"
"20 años",461038,238505,222533,1.03152852050908,0.533632173018315,0.497896347490764,"espana_urbana"
"21 años",453930,232914,221016,1.01562504894322,0.52112284416003,0.494502204783195,"espana_urbana"
"22 años",444594,228529,216065,0.994736640032304,0.511311825193193,0.483424814839111,"espana_urbana"
"23 años",454950,231876,223074,1.01790720158773,0.518800418233558,0.499106783354175,"espana_urbana"
"24 años",454657,230863,223794,1.01725164205358,0.516533927420923,0.500717714632653,"espana_urbana"
"25 años",460503,233789,226714,1.03033150907299,0.52308057314429,0.507250935928699,"espana_urbana"
"26 años",470446,238461,231985,1.05257802254785,0.533533727217964,0.519044295329883,"espana_urbana"
"27 años",488620,247344,241276,1.09324061290207,0.553408591866175,0.539832021035899,"espana_urbana"
"28 años",503388,253800,249588,1.12628260334728,0.567853275663187,0.558429327684096,"espana_urbana"
"29 años",502531,253832,248699,1.12436514764498,0.567924872608897,0.556440275036087,"espana_urbana"
"30 años",510692,256486,254206,1.14262460620561,0.573862944293728,0.568761661911884,"espana_urbana"
"31 años",520055,260331,259724,1.16357342503947,0.582465764801706,0.581107660237768,"espana_urbana"
"32 años",530302,264807,265495,1.18650010949858,0.592480387582906,0.594019721915673,"espana_urbana"
"33 años",537877,268283,269594,1.20344844899089,0.600257605810665,0.603190843180225,"espana_urbana"
"34 años",551111,273573,277538,1.23305826085112,0.612093475898365,0.620964784952756,"espana_urbana"
"35 años",570545,283706,286839,1.27653998094268,0.634765096238377,0.641774884704306,"espana_urbana"
"36 años",592276,294537,297739,1.3251610192935,0.658998424956691,0.666162594336807,"espana_urbana"
"37 años",612380,304945,307435,1.37014180043586,0.682285331548899,0.687856468886965,"espana_urbana"
"38 años",647244,322979,324265,1.44814667278701,0.722634685265644,0.725511987521368,"espana_urbana"
"39 años",674811,337930,336881,1.50982520411171,0.756086120744132,0.753739083367573,"espana_urbana"
"40 años",707211,354751,352460,1.58231711164318,0.793721502737554,0.788595608905622,"espana_urbana"
"41 años",727086,364743,362343,1.6267855271428,0.816077649035531,0.810707878107274,"espana_urbana"
"42 años",758182,381794,376388,1.69635985913659,0.854227634076244,0.842132225060345,"espana_urbana"
"43 años",767020,387574,379446,1.7161340405799,0.86715983239513,0.848974208184766,"espana_urbana"
"44 años",779041,392507,386534,1.7430298807168,0.878196949057252,0.864832931659552,"espana_urbana"
"45 años",772027,389990,382037,1.72733672517897,0.872565401796242,0.85477132338273,"espana_urbana"
"46 años",765927,385649,380278,1.71368855740299,0.862852828629757,0.850835728773228,"espana_urbana"
"47 años",744412,375064,369348,1.66555079843571,0.83916990143159,0.826380897004124,"espana_urbana"
"48 años",739765,371610,368155,1.65515357947588,0.831441906104007,0.82371167337187,"espana_urbana"
"49 años",725415,363720,361695,1.62304682413401,0.813788784177361,0.809258039956644,"espana_urbana"
"50 años",713712,357019,356693,1.59686247864509,0.798795936264757,0.798066542380335,"espana_urbana"
"51 años",702597,349688,352909,1.5719937270336,0.782393523483485,0.789600203550117,"espana_urbana"
"52 años",694875,344668,350207,1.55471648907193,0.771161752625214,0.78355473644672,"espana_urbana"
"53 años",696911,344068,352843,1.55927184474274,0.76981930989315,0.78945253484959,"espana_urbana"
"54 años",677322,334376,342946,1.51544332694539,0.748134384961205,0.767308941984189,"espana_urbana"
"55 años",669752,328607,341145,1.49850617447585,0.735226798092407,0.763279376383443,"espana_urbana"
"56 años",675558,330694,344864,1.51149654531313,0.739896261395437,0.771600283917688,"espana_urbana"
"57 años",639675,312319,327356,1.43121175772202,0.698783952725969,0.732427804996053,"espana_urbana"
"58 años",615877,299052,316825,1.37796600415925,0.669100306515474,0.708865697643771,"espana_urbana"
"59 años",598184,289589,308595,1.33837960539522,0.647927747226267,0.690451858168956,"espana_urbana"
"60 años",598459,288895,309564,1.33899489164742,0.64637498846618,0.69261990318124,"espana_urbana"
"61 años",579921,279039,300882,1.29751788603574,0.62432312918747,0.67319475684827,"espana_urbana"
"62 años",564683,270801,293882,1.26342431545042,0.605891390476228,0.657532924974187,"espana_urbana"
"63 años",548845,261989,286856,1.22798830213303,0.586175381551311,0.641812920581714,"espana_urbana"
"64 años",509289,242236,267053,1.13948552761713,0.541979929407201,0.597505598209933,"espana_urbana"
"65 años",492489,233274,259215,1.10189713111933,0.521928309799268,0.579968821320067,"espana_urbana"
"66 años",466697,219578,247119,1.044189992877,0.491284817035348,0.552905175841651,"espana_urbana"
"67 años",464794,218805,245989,1.0399322120118,0.489555303315538,0.550376908696263,"espana_urbana"
"68 años",458594,215833,242761,1.02606030378047,0.482905736982713,0.543154566797758,"espana_urbana"
"69 años",426924,199355,227569,0.955201701573012,0.446037784751121,0.50916391682189,"espana_urbana"
"70 años",412206,191271,220935,0.922271581355475,0.427950606341109,0.494320975014366,"espana_urbana"
"71 años",424096,195101,228995,0.948874321495882,0.436519865780786,0.512354455715096,"espana_urbana"
"72 años",437919,200401,237518,0.979801964638089,0.44837810991402,0.531423854724069,"espana_urbana"
"73 años",395079,179660,215419,0.883951553568701,0.401972102071112,0.481979451497589,"espana_urbana"
"74 años",372297,167374,204923,0.83297900303222,0.374483349727542,0.458495653304678,"espana_urbana"
"75 años",381882,170398,211484,0.854424525676947,0.381249261097146,0.473175264579801,"espana_urbana"
"76 años",355905,157379,198526,0.796303467592224,0.352120491215905,0.444182976376319,"espana_urbana"
"77 años",343150,150565,192585,0.767765372513091,0.336874816588762,0.43089055592433,"espana_urbana"
"78 años",287791,125339,162452,0.643904893839181,0.280434049323673,0.363470844515508,"espana_urbana"
"79 años",257930,110876,147054,0.577093756468896,0.248074467267264,0.329019289201632,"espana_urbana"
"80 años",307078,129392,177686,0.687057715461387,0.289502249978767,0.39755546548262,"espana_urbana"
"81 años",196011,79783,116228,0.438555903924417,0.17850684748714,0.260049056437277,"espana_urbana"
"82 años",213594,85965,127629,0.47789618818756,0.192338482436509,0.285557705751052,"espana_urbana"
"83 años",227192,89702,137490,0.508320415305243,0.200699663252715,0.307620752052528,"espana_urbana"
"84 años",232659,88625,144034,0.520552305998902,0.19828997854866,0.322262327450242,"espana_urbana"
"85 años",212290,80098,132192,0.474978612649874,0.179211629921473,0.2957669827284,"espana_urbana"
"86 años",194984,71461,123523,0.436258089448033,0.159887166793408,0.276370922654625,"espana_urbana"
"87 años",181102,64672,116430,0.405198439437173,0.144697427280101,0.260501012157072,"espana_urbana"
"88 años",161977,55971,106006,0.362408077352624,0.125229770260616,0.237178307092009,"espana_urbana"
"89 años",135223,45592,89631,0.302548555929878,0.102007748400457,0.200540807529421,"espana_urbana"
"90 años",117556,37328,80228,0.263020329684246,0.0835178371708252,0.179502492513421,"espana_urbana"
"91 años",94715,29157,65558,0.211915772279112,0.0652360045646633,0.146679767714449,"espana_urbana"
"92 años",77430,22880,54550,0.173242234572894,0.0511918161827176,0.122050418390177,"espana_urbana"
"93 años",59026,16489,42537,0.132065041171376,0.0368925636816796,0.0951724774896965,"espana_urbana"
"94 años",46473,12366,34107,0.103978901812038,0.0276677447078446,0.0763111571041935,"espana_urbana"
"95 años",34392,8684,25708,0.0769488174019241,0.0194296211420769,0.0575191962598472,"espana_urbana"
"96 años",25564,6118,19446,0.0571970100041517,0.0136884410579487,0.043508568946203,"espana_urbana"
"97 años",18019,4237,13782,0.0403157926484435,0.0094798830929272,0.0308359095555163,"espana_urbana"
"98 años",12732,2692,10040,0.0284866347744038,0.0060230930578617,0.0224635417165421,"espana_urbana"
"99 años",8223,1777,6446,0.0183981776429408,0.00397586789146368,0.0144223097514772,"espana_urbana"
